year,disaster_group,disaster_subgroup,disaster_type,disaster_subtype,country_origin,country_origin(ISO),region,continent,location,total_deaths,total_affected,geo_locations
2021,Natural,Meteorological,Storm,Convective storm,Japan,JPN,Eastern Asia,Asia,"Hokuriku, Tohoku, Hokkaido",23.0,394.0,"Akita, Aomori, Hokkaidoo, Hukui, Hukusima, Isikawa, Iwate, Miyagi, Niigata, Toyama, Yamagata (Adm1)."
2021,Natural,Climatological,Wildfire,Forest fire,Greece,GRC,Southern Europe,Europe,"Elekistra, Karya, Neo Souli (Peloponnese); Patras; Evia Island; Stamata (Attica); Psathopyrgos Lampiri, Kamares, Ziria (Rodhes Island)",2.0,7500.0,"Attiki, Peloponnisos (Adm1). Dodekanisou (Adm2)."
2021,Natural,Climatological,Wildfire,Forest fire,Macedonia (the former Yugoslav Republic of),MKD,Southern Europe,Europe,"Strumica, Kochani, Kumanovo, Gevgelija, Valandovo, Bitola, Prilep, Shtip, Skopje, Tetovo, Radovish, Ohrid, Berovo, Delchevo, Kichevo, Veles, Probishtip, Kriva Palanka regions",1.0,80000.0,"Berovo, Bitola, Delcevo, Gevgelija, Kicevo, Kocani, Kriva Palanka, Kumanovo, Ohrid, Prilep, Probistip, Radovic, Skopje, Stip, Strumica, Tetovo, Valandovo, Veles (Adm1)."
2021,Natural,Meteorological,Storm,Convective storm,Gambia ,GMB,Western Africa,Africa,"Upper River Region, Central River Region, North Bank Region, Lower River Region, West Coast Region, Kanifing Municipality and Banjul",10.0,16949.0,"Central River, Kanifing Municipal Council, Lower River, North Bank, Upper River, West Coast (Adm1)."
2021,Natural,Hydrological,Landslide,Landslide,Indonesia,IDN,South-Eastern Asia,Asia,"Batang Toru District (South Tapanuli Regency, North Sumatra Province); Gerung District (West Lombok Regency, West Nusa Tenggara Province)",13.0,1470.0,"Lombok Barat, Tapanuli Selatan (Adm2)."
2021,Natural,Meteorological,Storm,Tropical cyclone,Indonesia,IDN,South-Eastern Asia,Asia,East Nusa Tenggara and West Nusa Tenggar Provinces,226.0,509625.0,"Nusatenggara Barat, Nusatenggara Timur (Adm1)."
2021,Natural,Meteorological,Storm,Tropical cyclone,Mozambique,MOZ,Eastern Africa,Africa,"Beira, Sofala, South of Manica, North of Inhambane and Eastern Gaza",11.0,481901.0,"Gaza, Inhambane, Manica, Sofala (Adm1)."
2021,Natural,Meteorological,Storm,Convective storm,Oman,OMN,Western Asia,Asia,Sur in Ash Sharqiyah (South Governorate); Sohar (Al Batinah North Governorate),7.0,90.0,"Sohar, Sur (Adm2)."
2021,Natural,Meteorological,Storm,Convective storm,Philippines ,PHL,South-Eastern Asia,Asia,"Bicol, Western Visayas and Eastern Visayas Regions",6.0,37830.0,"Region V (Bicol region), Region VI (Western Visayas), Region VIII (Eastern Visayas) (Adm1)."
2021,Natural,Meteorological,Storm,Tropical cyclone,India,IND,Southern Asia,Asia,"Bengale occidental, Odisha",19.0,1625000.0,"Orissa, West Bengal (Adm1)."
2021,Natural,Meteorological,Storm,Convective storm,Mongolia,MNG,Eastern Asia,Asia,"Dundgovi, Uvurkhangai, Bulgan, Umnugovi, Govi-Altai, Bayankhongor, Arkhangai, Tuv, Khentii, Dornod, Sukhbaatar, Dornogovi, Govisumber, Umnugovi, Zavkhan, Uvs, Khuvsgul, and Khovd provinces",12.0,8124.0,"Bulgan, Dundgovi, O'mnogovi, O'vorxangai (Adm1)."
2021,Natural,Hydrological,Flood,Flash flood,Spain,ESP,Southern Europe,Europe,"Castellón and Valencia Provinces (Valencian Community); Tarragona, Toledo",2.0,150.0,"Comunitat Valenciana (Adm1). Tarragona, Toledo (Adm2)."
2021,Natural,Hydrological,Flood,Flash flood,France,FRA,Western Europe,Europe,"Beauvais, Tillé, Auneuil Municipalities (Oise Department); Marne, Somme",1.0,600.0,"Marne, Oise, Somme (Adm2)."
2021,Natural,Meteorological,Storm,Tropical cyclone,Fiji,FJI,Melanesia,Oceania,Viti levu,6.0,82751.0,"Ba, Nadroga & Navosa, Naitasiri, Namosi, Ra, Rewa, Serua, Tailevu (Adm2)."
2021,Natural,Geophysical,Earthquake,Ground movement,Greece,GRC,Southern Europe,Europe,"Arkalochori, Archontiko, Roussochoria, Patsideros, Heraklion, Minoa Pediadas",1.0,2336.0,Irakleiou (Adm2).
2021,Natural,Geophysical,Earthquake,Ground movement,Haiti,HTI,Caribbean,Americas,"Nippe, Grand Anse and the Sud departments",2575.0,702763.0,"Grande Anse, Nippes, Sud (Adm1)."
2021,Natural,Hydrological,Flood,Flash flood,Haiti,HTI,Caribbean,Americas,"Jean-Rabel, Terrier-Rouge, Caracol, Trou-du-Nord communes (North-West department) and Bois de Lance (Nord-East Department)",7.0,13380.0,"Cap Haitien, Mole Saint Nicolas, Trou Du Nord (Adm2)."
2021,Natural,Geophysical,Earthquake,Ground movement,Indonesia,IDN,South-Eastern Asia,Asia,East Java region,9.0,5979.0,Jawa Timur (Adm1).
2021,Natural,Geophysical,Earthquake,Ground movement,Indonesia,IDN,South-Eastern Asia,Asia,Karangasem and Bangli Regencies (Bali),3.0,4532.0,"Bangli, Karangasem (Adm2)."
2021,Natural,Geophysical,Volcanic activity,Pyroclastic flow,Indonesia,IDN,South-Eastern Asia,Asia,Lumajang Regency; Malang Regency; Blitar district (Java Province),71.0,10992.0,"Blitar, Kota Blitar, Kota Malang, Lumajang, Malang (Adm2)."
2021,Natural,Hydrological,Flood,Flash flood,Indonesia,IDN,South-Eastern Asia,Asia,Batu and Malang (East Java Province),9.0,1275.0,"Kota Batu, Kota Malang (Adm2)."
2021,Natural,Hydrological,Flood,Riverine flood,Indonesia,IDN,South-Eastern Asia,Asia,"Sumbawa Island (West Nusa Tenggara Province, Lesser Sunda Islands), Nunukan Regency (North Kalimantan Province)",3.0,10000.0,"Nunukan, Sumbawa (Adm2)."
2021,Natural,Hydrological,Landslide,Landslide,Indonesia,IDN,South-Eastern Asia,Asia,"Ngetos Village (Ngetos District, Nganjuk Regency, East Java Province)",19.0,191.0,Nganjuk (Adm2).
2021,Natural,Geophysical,Earthquake,Ground movement,India,IND,Southern Asia,Asia,"Kamrup and Nagaon (Sonitpur District, northern Assam State)",2.0,3010.0,Sonitpur (Adm2).
2021,Natural,Hydrological,Flood,Flash flood,India,IND,Southern Asia,Asia,"Himachal Pradesh, Union Territories of Jammu and Kashmir and Ladakh",37.0,122.0,"Himachal Pradesh, Jammu and Kashmir (Administrative unit not available) (Adm1)."
2021,Natural,Meteorological,Storm,Tropical cyclone,India,IND,Southern Asia,Asia,"Kerala, Karnataka, Goa, Maharashtra, Gujarat, Rajasthan, Delhi, Haryana, Uttar Pradesh and Uttarakhand",198.0,700153.0,"Delhi, Goa, Gujarat, Haryana, Karnataka, Kerala, Maharashtra, Rajasthan, Uttar Pradesh, Uttarakhand (Adm1)."
2021,Natural,Meteorological,Storm,Tropical cyclone,India,IND,Southern Asia,Asia,"Koraput and Malkangiri (Odisha); Srikakulam, Vizianagaram, Visakhapatnam districts (Andhra Pradesh); Telengana, Maharashtra, Gujarta",7.0,179000.0,"Gujarat, Maharashtra (Adm1). Adilabad, Hyderabad, Karimnagar, Koraput, Mahbubnagar, Malkangiri, Medak, Nalgonda, Nizamabad, Rangareddi, Srikakulam, Vishakhapatnam, Vizianagaram, Warangal (Adm2)."
2021,Natural,Meteorological,Storm,Tropical cyclone,India,IND,Southern Asia,Asia,"Andhra Pradesh, Odisha, south-western West Bengal, Tripura",5.0,2050.0,"Andhra Pradesh, Orissa, Tripura, West Bengal (Adm1)."
2021,Natural,Geophysical,Earthquake,Ground movement,Iran (Islamic Republic of),IRN,Southern Asia,Asia,"Esfahan, Kohgiluyeh and Boyer-Ahmad provinces",2.0,257724.0,"Esfahan, Kohgiluyeh va boyerahma (Adm1)."
2021,Natural,Geophysical,Earthquake,Ground movement,Iran (Islamic Republic of),IRN,Southern Asia,Asia,Bandar Abbas County (central Hormozgan Province),1.0,36588.0,Bandar-e abbas (Adm2).
2021,Natural,Hydrological,Flood,Flash flood,Iran (Islamic Republic of),IRN,Southern Asia,Asia,"Yazd, Kerman, South Khorasan, Isfahan, Semnan, Khorasan Razavi, North Khorasan, East Azerbaijan, Sistan and Baluchestan, Khuzestan, Kohgiluyeh and Boyer-Ahmad, Mazandaran, Khuzestan, and Tehran",11.0,1810.0,"East Azarbayejan, Esfahan, Kerman, Khorasan, Khuzestan, Kohgiluyeh va boyerahma, Mazandaran, Semnan, Sistan-o baluchestan, Tehran, Yazd (Adm1)."
2021,Natural,Meteorological,Storm,Tropical cyclone,Iran (Islamic Republic of),IRN,Southern Asia,Asia,Chabahar City (south Sistan-Baluchestan Province),2.0,122.0,Chahbahar (Adm2).
2021,Natural,Hydrological,Flood,Flash flood,Iraq,IRQ,Western Asia,Asia,Erbil (Kudistan),14.0,7500.0,Erbil (Adm1).
2021,Natural,Geophysical,Earthquake,Ground movement,Japan,JPN,Eastern Asia,Asia,Namie region,1.0,7892.0,Namiemati (Adm2).
2021,Natural,Hydrological,Landslide,Mudslide,Japan,JPN,Eastern Asia,Asia,Atami (Shizuoka Prefecture),26.0,900.0,Atamisi (Adm2).
2021,Natural,Meteorological,Storm,Convective storm,Cambodia,KHM,South-Eastern Asia,Asia,Banteay Ampil district (Oddar Meanchey province); Battambang province; Krakor District (Pursat province),1.0,501.0,"Battambang (Adm1). Banteay Ampil, Krakor (Adm2)."
2021,Natural,Meteorological,Storm,Tropical cyclone,Madagascar,MDG,Eastern Africa,Africa,"Antalaha, Maroantsetra, Vavatenina and Toamasina districts",2.0,1000.0,"Antalaha, Maroantsetra, Toamasina I, Toamasina II, Vavatenina (Adm2)."
2021,Natural,Hydrological,Flood,Flash flood,Mexico,MEX,Central America,Americas,"Hidalgo, Mexico, Morelos, Jalisco states",19.0,1000.0,"Hidalgo, Jalisco, Mexico, Morelos (Adm1)."
2021,Natural,Hydrological,Flood,Flash flood,Mexico,MEX,Central America,Americas,"Tlayacapan, Ayala, Cuautla, Yautepec, Jonacatepec, Jantetelco, Yecapixtla and Tepalcingo (Morelos State)",5.0,1020.0,"Ayala, Cuautla, Jantetelco, Jonacatepec, Tepalcingo, Tlayacapan, Yautepec, Yecapixtla (Adm2)."
2021,Natural,Hydrological,Flood,Flash flood,Malaysia,MYS,South-Eastern Asia,Asia,"Pahang, Selangor, Terengganu, Kelantan, Johor, Malacca, Negeri Sembilan, Sabah, Perak and the Federal Territory of Kuala Lumpur",56.0,120000.0,"Johor, Kelantan, Kuala Lumpur, Melaka, Negeri Sembilan, Pahang, Perak, Sabah, Selangor, Terengganu (Adm1)."
2021,Natural,Biological,Epidemic,Bacterial disease,Niger ,NER,Western Africa,Africa,"Maradi, Zinder, Tahoua, Dosso, Niamey and Tillaberi",166.0,5591.0,"Dosso, Maradi, Niamey, Tahoua, Tillaberi, Zinder (Adm1)."
2021,Natural,Hydrological,Flood,Flash flood,Nigeria,NGA,Western Africa,Africa,"Trademoore, Light Gold, Wisdom Estates and Lugbe (Abuja)",4.0,830.0,Abuja (Adm1).
2021,Natural,Meteorological,Storm,Convective storm,New Zealand,NZL,Australia and New Zealand,Oceania,"Aukland City (North Island, northern New Zealand)",1.0,750.0,Auckland (Adm1).
2021,Natural,Hydrological,Flood,Flash flood,Pakistan,PAK,Southern Asia,Asia,"Mardan, Bajaur, Upper Dir, Haripur, Dera Ismail Khan, Karak, Peshawar Districts (Khyber Pakhtunkhwa Region)",5.0,97.0,"Bajaur Agency, Haripur District, Mardan District, Peshawar District, Upper Dir District (Adm2)."
2019,Natural,Meteorological,Storm,Tropical cyclone,Philippines ,PHL,South-Eastern Asia,Asia,"Salcedo, Eastern Samar; Tacloban City, Leyte; Gigantes Islands, Carles, Iloilo; Ibajay, Aklan; Semirara Island, Caluya, Antique; Bulalacao, Oriental Mindoro; Cabucgayan, Biliran; Cagayan Valley, Cordillera Administrative Region",63.0,3297246.0,"Cordillera Administrative region (CAR), Region II (Cagayan Valley) (Adm1). Aklan, Antique, Biliran, Eastern Samar, Iloilo, Leyte, Mindoro Oriental (Adm2)."
2019,Natural,Meteorological,Storm,Tropical cyclone,Somalia,SOM,Eastern Africa,Africa,"Las Qoray (Sanaag Region); Nugal, Bari provinces",6.0,30000.0,Laasqoray (Adm2).
2019,Natural,Meteorological,Storm,Tropical cyclone,Viet Nam,VNM,South-Eastern Asia,Asia,"Quang Ngai, Binh Dinh, Phu Yen, Gia Lai, Thua Thien Hue province",1.0,20014.0,"Binh Dinh, Gia Lai, Phu Yen, Quang Ngai, Thua Thien - Hue (Adm1)."
2019,Natural,Hydrological,Flood,Flash flood,Sierra Leone,SLE,Western Africa,Africa,"Bathurst, Kroo Bay, Kissy, Wellington, Calaba",7.0,5000.0,"Western Area Rur, Western Area Urb (Adm2)."
2019,Natural,Hydrological,Flood,Flash flood,Turkey,TUR,Western Asia,Asia,Akçakoca District (Düzce Province),7.0,220.0,Duzce (Adm2).
2019,Natural,Hydrological,Flood,Flash flood,Uganda,UGA,Eastern Africa,Africa,"Busaru, Harugale sub-counties; Bundibugyo District, Bududa District ; Mbale district",36.0,6000.0,"Bududa, Bundibugyo, Mbale (Adm1)."
2019,Natural,Hydrological,Flood,Flash flood,Viet Nam,VNM,South-Eastern Asia,Asia,"Qu?ng Ninh, L?ng S?n, Thanh Hóa",27.0,500.0,"Lang Son, Quang Ninh, Thanh Hoa (Adm1)."
2019,Natural,Hydrological,Landslide,Landslide,Chad,TCD,Middle Africa,Africa,Tibesti Region,52.0,37.0,Tibesti (Adm1).
2019,Natural,Meteorological,Storm,Tropical cyclone,United States of America  ,USA,Northern America,Americas,Texas,5.0,1000.0,Texas (Adm1).
2019,Natural,Meteorological,Storm,Tropical cyclone,Viet Nam,VNM,South-Eastern Asia,Asia,"Phu Yen, Binh Dinh Provinces",3.0,2150.0,"Binh Dinh, Phu Yen (Adm1)."
2019,Natural,Meteorological,Storm,Convective storm,Poland,POL,Eastern Europe,Europe,Tatra mountains,4.0,157.0,Zakopane (Adm2).
2019,Natural,Geophysical,Earthquake,Ground movement,Philippines ,PHL,South-Eastern Asia,Asia,Cotabato Province,23.0,260703.0,North Cotabato (Adm2).
2019,Natural,Geophysical,Earthquake,Ground movement,Philippines ,PHL,South-Eastern Asia,Asia,"Davao del Sur Province (Davao Region, Mindanao Island)",14.0,394565.0,Davao Del Sur (Adm2).
2019,Natural,Meteorological,Storm,Tropical cyclone,Philippines ,PHL,South-Eastern Asia,Asia,"Cordillera Administrative Region, Ilocos, Cagayan Valley",4.0,2000.0,"Cordillera Administrative region (CAR), Region I (Ilocos region), Region II (Cagayan Valley) (Adm1)."
2019,Natural,Meteorological,Storm,Tropical cyclone,Philippines ,PHL,South-Eastern Asia,Asia,Aurora Province,2.0,61502.0,Aurora (Adm2).
2019,Natural,Meteorological,Storm,Tropical cyclone,Philippines ,PHL,South-Eastern Asia,Asia,"Cagayan province, north Luzon Island",19.0,673.0,Cagayan (Adm2).
2019,Natural,Meteorological,Storm,Tropical cyclone,Philippines ,PHL,South-Eastern Asia,Asia,"Aurora, Pampanga, Bataan, Bulacan, Zambales (Region III); Batangas, Cavite, Laguna, Quezon (Calanarzon); Marinduqe, Oriental Mindoro, Occidental Mindoro, Romblon (Mimaropa); Albay, Camarines Norte, Camarines Sur, Catanduanes, Masbate, Sorgoson (Region V); Northern Samar, Eastern Samar, Western Samar, (Region VIII); Surigao del Sur (Caraga); Mountain province (CAR)",4.0,2647558.0,"Albay, Aurora, Bataan, Batangas, Bulacan, Camarines Norte, Camarines Sur, Catanduanes, Cavite, Eastern Samar, Laguna, Marinduque, Masbate, Mindoro Occidental, Mindoro Oriental, Mountain Province, Northern Samar, Pampanga, Quezon, Romblon, Samar, Sorsogon, Surigao Del Sur, Zambales (Adm2)."
2019,Natural,Meteorological,Storm,Tropical cyclone,Korea (the Democratic People's Republic of),PRK,Eastern Asia,Asia,"Yonggwang, Yodok, Jangjin Counties; Tanchon City (South Hamgyong Province)",5.0,5300000.0,"Danchon, Jangjin, Yodok, Yonggwan (Adm2)."
2019,Natural,Hydrological,Flood,Flash flood,Sudan ,SDN,Northern Africa,Africa,"While Nile, Kassala, Khartoum, Gazeera, North Kordofan",78.0,346300.0,"Al Jazeera, Kassala, Khartoum, Northern Kordofan, White Nile (Adm1)."
2019,Natural,Hydrological,Flood,Flash flood,Somalia,SOM,Eastern Africa,Africa,"Hirshabelle, Jubaland, South West, Banadir, Hiran, Gedo",17.0,500000.0,"Bakool, Banadir, Bay, Gedo, Hiraan, Juba Dhexe, Juba Hoose, Shabelle Dhexe, Shabelle Hoose (Adm1)."
2019,Natural,Geophysical,Earthquake,Ground movement,Turkey,TUR,Western Asia,Asia,Istanbul,1.0,1453.0,Istanbul (Adm1).
2019,Natural,Hydrological,Flood,Flash flood,Turkey,TUR,Western Asia,Asia,Bakirkoy and Fatih districts (Istanbul),1.0,15000.0,"Bakirkoy, Fatih (Adm2)."
2019,Natural,Hydrological,Landslide,Landslide,Uganda,UGA,Eastern Africa,Africa,Central and eastern regions,7.0,1000.0,"Amuria, Budaka, Bududa, Bugiri, Buikwe, Bukedea, Bukomansimbi, Bukwo, Bulambuli, Busia, Butaleja, Butambala, Buvuma, Buyende, Gomba, Iganga, Jinja, Kaberamaido, Kalangala, Kaliro, Kalungu, Kampala, Kamuli, Kapchorwa, Katakwi, Kayunga, Kiboga, Kibuku, Kumi, Kween, Kyankwanzi, Luuka, Luwero, Lwengo, Lyantonde, Manafwa, Masaka, Mayuge, Mbale, Mityana, Mpigi, Mubende, Mukono, Nakaseke, Nakasongola, Namayingo, Namutumba, Ngora, Pallisa, Rakai, Serere, Sironko, Soroti, Ssembabule, Tororo, Wakiso (Adm1)."
2019,Natural,Climatological,Wildfire,Forest fire,United States of America  ,USA,Northern America,Americas,Los Angeles and Riverside counties (California),3.0,603.0,"Los Angeles, Riverside (Adm2)."
2019,Natural,Biological,Epidemic,Viral disease,Samoa,WSM,Polynesia,Oceania,Upolu and Savaii,83.0,5617.0,Administrative unit not available (Adm1).
2019,Natural,Meteorological,Storm,Convective storm,South Africa,ZAF,Southern Africa,Africa,"KwaZulu-Natal Province, Inanda Town (North of Durban City)",4.0,20.0,KwaZulu-Natal (Adm1).
2019,Natural,Hydrological,Flood,Riverine flood,Dem. Rep. of the Congo,COD,Middle Africa,Africa,"Nord - Ubangi, Sud -Ubangi, Mongala, Bas -Uele, Haut-Uele, Maniema, Sud-Kivu, Kasaï, Kinshasa and Tshopo, creating a humanitarian disaster. Nord and Sud-Ubangi, Mongala and Kinshasa",43.0,399894.0,Nord-Ubangi (Adm2).
2019,Technological,Technological,Transport accident,Road,Dem. Rep. of the Congo,COD,Middle Africa,Africa,Tanganyika province,22.0,10.0,Tanganyka (Adm2).
2020,Natural,Meteorological,Storm,Tropical cyclone,Philippines ,PHL,South-Eastern Asia,Asia,"Calabarzon, Mimaropa, Bicol Regions; NCR, II, III, V, VIII, CAR regions",31.0,3356394.0,"Cordillera Administrative region (CAR), National Capital region (NCR), Region II (Cagayan Valley), Region III (Central Luzon), Region IV (Southern Tagalog), Region IV-A (Calabarzon), Region V (Bicol region), Region VIII (Eastern Visayas) (Adm1)."
2020,Natural,Meteorological,Storm,Tropical cyclone,Philippines ,PHL,South-Eastern Asia,Asia,"National Capital Region, Quezon, Rizal province",111.0,514909.0,"National Capital region (NCR) (Adm1). Quezon, Rizal (Adm2)."
2020,Natural,Meteorological,Storm,Tropical cyclone,El Salvador,SLV,Central America,Americas,"La Libertad, Santa Ana, San Salvador",32.0,149840.0,"La Libertad, San Salvador, Santa Ana (Adm1)."
2020,Natural,Meteorological,Extreme temperature,Cold wave,"Palestine, State of",PSE,Western Asia,Asia,West Bank and Gaza Strip,3.0,30000.0,"Gaza Strip (Deir al Balah), Gaza Strip (Gaza), Gaza Strip (Jabalya), Gaza Strip (Khan Yunis), Gaza Strip (Rafah), West Bank (Administrative unit not available), West Bank (Al Khalil (Hebron)), West Bank (Al Quds (Jerusalem)), West Bank (Ariha (Jericho)), West Bank (Bethlehem), West Bank (Jenin), West Bank (Nablus), West Bank (Qalqiliya), West Bank (Ramallah), West Bank (Salfit), West Bank (Tubas), West Bank (Tulkarm) (Adm1)."
2020,Natural,Meteorological,Storm,Convective storm,Uganda,UGA,Eastern Africa,Africa,Arua District,8.0,8700.0,Arua (Adm1).
2020,Natural,Meteorological,Storm,Extra-tropical storm,Viet Nam,VNM,South-Eastern Asia,Asia,"Yen Bai, Ha Giang, Tuyen Quang, Lai Chau, Lao Cai, Cao Bang, Son La. provinces",5.0,4652.0,"Cao Bang, Ha Giang, Lai Chau, Lao Cai, Son La, Tuyen Quang, Yen Bai (Adm1)."
2020,Natural,Meteorological,Storm,Tropical cyclone,Somalia,SOM,Eastern Africa,Africa,"Xaaf uun, Dul Xaaf uun, Dardaare, Garan, Baarmadowe, Hurdiya, Foocaar, Afdhicin, Haluula, Kurduush, Gumbax, Taageer , Xandha (Iskushuban district, Bari Province, Puntland state)",9.0,120000.0,Iskushuban (Adm2).
2020,Natural,Meteorological,Storm,Convective storm,South Africa,ZAF,Southern Africa,Africa,KwaZulu-Natal Province; Tshwane City (Gauteng Province); Mthaha (Eastern Cape); Free state,10.0,210.0,"Free State, KwaZulu-Natal (Adm1). City of Tshwane Metropolitan Municipality, O.R.Tambo District Municipality (Adm2)."
2020,Natural,Hydrological,Flood,Flash flood,Thailand,THA,South-Eastern Asia,Asia,"Nan, Phrae, Chiang Mai, Lampang, Phayao, Uttaradit, Lamphun, Mae Hong Son provinces",1.0,40000.0,"Chiang Mai, Lampang, Lamphun, Mae Hong Son, Nan, Phayao, Phrae, Uttaradit (Adm1)."
2020,Natural,Hydrological,Flood,Flash flood,Uganda,UGA,Eastern Africa,Africa,"Kween District (central-east Uganda), Girigiri lower plains, Kasese District (South-western Uganda), Kabale District (South-western Uganda)",3.0,100000.0,"Kabale, Kasese, Kween (Adm1)."
2020,Natural,Hydrological,Flood,Riverine flood,Uganda,UGA,Eastern Africa,Africa,Kasese District,11.0,25000.0,Kasese (Adm1).
2020,Natural,Hydrological,Flood,Flash flood,Viet Nam,VNM,South-Eastern Asia,Asia,"Ha Giang, Bac Giang provinces",5.0,2621.0,"Bac Giang, Ha Giang (Adm1)."
2020,Natural,Meteorological,Storm,Tropical cyclone,Viet Nam,VNM,South-Eastern Asia,Asia,Quang Nam,41.0,450000.0,Quang Nam (Adm1).
2020,Natural,Geophysical,Earthquake,Ground movement,Puerto Rico,PRI,Caribbean,Americas,"Ponce City, San Juan, Yauco, Guayanilla, Lajas, Guanica",4.0,5078.0,"Ponce, San Juan (Adm1). Guanica Municipio, Guayanilla Municipio, Lajas Municipio, Yauco Municipio (Adm2)."
2020,Natural,Hydrological,Flood,Flash flood,Yemen,YEM,Western Asia,Asia,"Lahj, Aden, Abyan, Taizz, Al Dale’e, Al Mahrah and Hadramaut governorates",2.0,23129.0,"Abyan, Aden, Al Dhale'e, Al Maharah, Hadramaut, Lahj, Taizz (Adm1)."
